#ICAO,IATA,Full_name,Continent,Location,Longitude,Latitude
"WGY","WGY","Wagny Airport","AF","Wagny","12.260","-0.6035"
"WHL","WHL","Welshpool Airport","OC","Welshpool","146.44533","-38.682382"
"WI00","","Norrie Brook Airport","NA","Eland","-89.2306976318359","44.8739013671875"
"WI01","","Aurora Medical Center Kenosha Heliport","NA","Kenosha","-87.9360961914062","42.57059860229492"
"WI02","","Turtle Airport","NA","Beloit","-88.91480","42.507"
"WI03","","Horner Farms Airport","NA","Union Grove","-88.133399963378","42.798099517822266"
"WI04","","Lake Menomin Seaplane Base","NA","Menomonie","-91.91690","44.891602"
"WI05","","Stocktrade Airport","NA","Elk Mound","-91.6844024658203","44.80830001831055"
"WI06","","Aurora Medical Center Heliport","NA","Two Rivers","-87.615600585937","44.127201080322266"
"WI07","","Waupun Airport","NA","Waupun","-88.7667999267578","43.62220001220703"
"WI08","","St. Mary's Hospital Ozaukee Heliport","NA","Mequon","-87.9256973266601","43.256500244140625"
"WI09","","Heitman Field Airport","NA","Dousman","-88.4757995605000","42.9771995544"
"WI10","","Cedar Island Airport","NA","Brule","-91.6168975830078","46.44990158081055"
"WI11","","Mumm Field","NA","Orfordville","-89.240699768066","42.591400146484375"
"WI12","","Lilac Time Airport","NA","Birchwood","-91.624900817871","45.706600189208984"
"WI13","","Jennie'S Field","NA","Wisconsin Rapids","-89.839","44.254833"
"WI14","","Baldwin Airport","NA","Baldwin","-92.3877029418945","44.96659851074219"
"WI15","","Bloomer Memorial Medical Center Heliport","NA","Bloomer","-91.5014038085937","45.102500915527344"
"WI16","","Jim Benson Field","NA","Mineral Point","-90.1296997070312","42.85309982299805"
"WI18","","Gateway Airport","NA","Bloomer","-91.4502029418945","45.13330078125"
"WI19","","Cacic Airport","NA","Montello","-89.4335021972656","43.79999923706055"
"WI1A","CJN","Nusawiru Airport","AS","Cijulang","108.48899","-7.719895"
"WI1B","","Batujajar Airport","AS","Bandung-Java Island","107.47599792","-6.90386009216"
"WI1C","","Rumpin Airport","AS","Rumpin-Java Island","106.6220016479492","-6.373219966888428"
"WI1G","","Gading Wonosari Airport","AS","Wonosari-Java Island","110.5640029907226","-7.916590213775635"
"WI20","","Larson Studio Airport","NA","Oconto Falls","-88.0920028686523","44.882999420166016"
"WI21","","Crane Field","NA","Cadott","-91.241798400878","44.909698486328125"
"WI22","","Rocket City Airport","NA","Hortonville","-88.6007995605468","44.32310104370117"
"WI23","","Cornucopia Field","NA","Cornucopia","-91.0835037231445","46.866600036621094"
"WI24","","Cardinal Ridge Airport","NA","Mt Horeb","-89.75219726562","42.881099700927734"
"WI25","","Durand Municipal Airport","NA","Durand","-92.0140991210937","44.53889846801758"
"WI26","","Mertinkes Airport","NA","Eau Claire","-91.4654006958007","44.70500183105469"
"WI27","","Skyport Airport","NA","Menomonie","-91.9748992919921","44.92020034790039"
"WI28","","Walter's Agri-Center Airport","NA","Rio Creek","-87.5576019287109","44.58610153198242"
"WI29","","Rush River Airport","NA","Baldwin","-92.483497619628","44.90549850463867"
"WI30","","St Clare Hospital Heliport","NA","Baraboo","-89.7295989990234","43.48139953613281"
"WI31","","Minnesuing Airport","NA","Lake Nebagamon","-91.651000976562","46.414398193359375"
"WI32","","T-Bo Field Airport","NA","Chippewa Falls","-91.330398559","44.98730087279999"
"WI33","","Ben Sutherland Airport","NA","Minong","-91.9023971557617","46.103599548339844"
"WI34","","Mayo Clinic Health System-Northland Heliport","NA","Barron","-91.83992","45.397107"
"WI35","","Ceder Lake Seaplane Base","NA","New Richmond","-92.5727005004882","45.21580123901367"
"WI36","","Dolhun Field","NA","Lake Tomahawk","-89.62010","45.826599"
"WI37","","Rainbow Airport","NA","Ojibwa","-91.0962982177734","45.80830001831055"
"WI38","","Beloit Memorial Hospital Heliport","NA","Beloit","-89.0075988769531","42.548301696777344"
"WI39","","Clintonville Community Hospital Heliport","NA","Clintonville","-88.7578964233398","44.6244010925293"
"WI40","","Spiegel Field","NA","Oregon","-89.3523025512695","42.913299560546875"
"WI41","","Columbus Community Hospital Heliport","NA","Columbus","-89.034202575683","43.3224983215332"
"WI42","","Pine Grove Airport","NA","Rhinelander","-89.5298995971679","45.65719985961914"
"WI43","","Atkins Ridge Airport","NA","Daleyville","-89.8253021240234","42.94889831542969"
"WI44","","Upland Hills Health Heliport","NA","Dodgeville","-90.12852","42.951876"
"WI45","","Langlade Memorial Hospital Heliport","NA","Antigo","-89.1392974853515","45.14149856567383"
"WI46","","Fun-Air Airport","NA","Van Dyne","-88.5399017333984","43.8828010559082"
"WI47","","Timberline Airport","NA","Scandinavia","-89.1501007080078","44.43330001831055"
"WI48","","Edinger Field","NA","Eureka","-88.87090","44.0047"
"WI49","","Blair Airport","NA","Blair","-91.2265014648437","44.28609848022461"
"WI50","","Loeber McDaniel Field","NA","Merrimac","-89.63760","43.398"
"WI51","","Del Monte Airport","NA","Arlington","-89.3209991455078","43.3213996887207"
"WI52","","Schewe Airport","NA","Clintonville","-88.6668014526367","44.617801666259766"
"WI53","","Desmet Airport","NA","Barneveld","-89.8990020751953","42.9453010559082"
"WI54","","Corinth Airport","NA","Athens","-90.14959","44.999401"
"WI55","","Broken Prop Airport","NA","Berlin","-88.983497619628","43.98609924316406"
"WI56","","C Jeidy Farms Airport","NA","Bloomington","-90.8607025146484","42.88169860839844"
"WI57","","Chippewa Valley Hospital Heliport","NA","Durand","-91.9626998901367","44.62110137939453"
"WI58","","Winfield Airport","NA","Bristol","-88.0279006958007","42.52220153808594"
"WI59","","Burnett General Hospital Heliport","NA","Grantsburg","-92.6865997314453","45.77439880371094"
"WI60","","Deer Haven Ranch Airport","NA","Cecil","-88.4632034301757","44.832801818847656"
"WI61","","Ashenfelter Aerodrome","NA","Grafton","-87.99430","43.3489"
"WI62","","Sss Aerodrome","NA","Cedarburg","-87.9981002807617","43.269500732421875"
"WI63","","St Joseph's Memorial Hospital Heliport","NA","Hillsboro","-90.34570312","43.64860153198242"
"WI64","","Iola Emergency Heliport","NA","Iola","-89.1361999511718","44.506900787353516"
"WI65","","Dane Airport","NA","Dane","-89.4682006835937","43.222198486328125"
"WI66","","Smilin' Sam's Airport","NA","Delavan","-88.65820","42.5872"
"WI67","","Bennet Field","NA","Ripon","-88.900703430","43.8765983582"
"WI68","","Brinsmere Heliport","NA","Juneau","-88.6408996582031","43.39550018310547"
"WI69","","Air Troy Estates - Restricted Airport","NA","East Troy","-88.3333969115999","42.7999992371"
"WI70","","Swan Airport","NA","Elkhorn","-88.6376037597656","42.707000732421875"
"WI71","","Weedhopper Meadow Airport","NA","Elkhorn","-88.60267","42.687543"
"WI72","","Martin Fierro Airport","NA","Ellenboro","-90.571","42.799999"
"WI73","","Happy Jacks Air Strip","NA","Eureka","-88.833396911621","44"
"WI74","","Pfaffenroth Private Airport","NA","Fisk","-88.66760","43.924999"
"WI75","","Bogus Creek Airport","NA","Stockholm","-92.203102111816","44.4989013671875"
"WI76","","J Rock Airport","NA","Fort Atkinson","-88.775901794433","42.94860076904297"
"WI77","","Willow Creek Airport","NA","Germantown","-88.16040039062","43.207000732421875"
"WI78","","Martins Aerodrome","NA","Green Bay","-87.9349975585937","44.42580032348633"
"WI79","","Town Line Airport","NA","Greenwood","-90.5565032958984","44.852699279785156"
"WI80","","Kaukauna Community Hospital Heliport","NA","Kaukauna","-88.26979","44.269199"
"WI81","","Rigdon Private Airport","NA","Hazel Green","-90.5910034179687","42.524200439453125"
"WI82","","Kenosha Hospital and Medical Center Heliport","NA","Kenosha","-87.8195037841796","42.5786018371582"
"WI83","","St Mary's Kewaunee Area Memorial Hospital Heliport","NA","Kewaunee","-87.5109024047851","44.45000076293945"
"WI84","","Johnstown Center Airport","NA","Janesville","-88.8404006958007","42.688899993896484"
"WI85","","Omniflight Helicopters Heliport","NA","Janesville","-89.0279006958007","42.619998931884766"
"WI86","","Ori Airport","NA","Kansasville","-88.13590","42.6609"
"WI87","","Pine River Airport","NA","Merrill","-89.5243988037000","45.203300476100004"
"WI88","","Mount Fuji Airport","NA","Lake Geneva","-88.45010","42.625"
"WI89","","Lake Geneva Aire Estates Airport","NA","Lake Geneva","-88.3673019409179","42.572200775146484"
"WI90","","Speedwing Field","NA","Babcock","-90.04370","44.296101"
"WI91","","Larson Airport","NA","Larsen","-88.6396026611328","44.20280075073242"
"WI92","","Wag-Aero Airport","NA","Lyons","-88.3611984252929","42.66109848022461"
"WI93","","Meriter/Park Heliport","NA","Madison","-89.4018020629882","43.06560134887695"
"WI94","","Army Guard Heliport","NA","Madison","-89.3410034179687","43.12670135498047"
"WI95","","Binzel Airport","NA","Bristol","-88.0140","42.577797"
"WI96","","Holy Family Memorial Medical Center Heliport","NA","Manitowoc","-87.6751022338867","44.09489822387695"
"WI97","","Mathaire Field","NA","Marshall","-89.064796447753","43.2578010559082"
"WI98","","Blackburn Airport","NA","Cooksville","-89.1973037719726","42.858299255371094"
"WI99","","Meier Airport","NA","Milton","-88.9971008300781","42.8135986328125"
"WIAG","","Menggala Airport","AS","Menggala-Sumatra Island","105.21700286","-4.48943996429"
"WIAJ","","Semplak Airport","AS","Bogor","106.75527777","-6.54027777778"
"WIAK","","Margahayu Airport","AS","Bandung-Java Island","107.57299804","-6.98277997971"
"WIAP","","Banyumas Airport","AS","Banyumas-Java Island","105.9690017700195","-6.464849948883057"
"WIBB","PKU","Sultan Syarif Kasim Ii (Simpang Tiga) Airport","AS","Pekanbaru-Sumatra Island","101.4449996948242","0.46078601479530334"
"WIBD","DUM","Pinang Kampai Airport","AS","Dumai-Sumatra Island","101.43399","1.60919"
"WIBR","RKO","Rokot Airport","AS","Sipora Island","99.7006988525390","-2.0991199016571045"
"WIBS","SEQ","Sungai Pakning Bengkalis Airport","AS","Bengkalis-Sumatra Island","102.1399993896484","1.3700000047683716"
"WIBT","TJB","Sei Bati Airport","AS","Tanjung Balai-Karinmunbesar Island","103.393","1.0527"
"WICA","KJT","Kertajati International Airport","AS","Kertajati","108.16669","-6.648924"
"WICB","","Budiarto Airport","AS","Tangerang-Java Island","106.5","-6.293171"
"WICC","BDO","Husein Sastranegara International Airport","AS","Bandung-Java Island","107.5759963989257","-6.900629997253418"
"WICD","CBN","Penggung Airport","AS","Cirebon-Java Island","108.54000091","-6.756140232090001"
"WICM","TSY","Cibeureum Airport","AS","Tasikmalaya-Java Island","108.24600219","-7.346600055690001"
"WID","WID","RAF Wildenrath","EU","British Armed Forces","6.215","51.1141"
"WIDD","BTH","Hang Nadim International Airport","AS","Batam Island","104.11900329","1.12102997303"
"WIDE","PPR","Pasir Pangaraan Airport","AS","Pasir Pengarayan-Sumatra Island","100.3700027465820","0.8454310297966003"
"WIDL","LMU","Letung Airport","AS","Bukit Padi","105.75444","2.964167"
"WIDN","TNJ","Raja Haji Fisabilillah International Airport","AS","Tanjung Pinang-Bintan Island","104.53199768","0.922683000565"
"WIDS","SIQ","Dabo Airport","AS","Pasirkuning-Singkep Island","104.579002380371","-0.47918900847435"
"WIHH","HLP","Halim Perdanakusuma International Airport","AS","Jakarta","106.8909988403320","-6.266610145568848"
"WIHL","CXP","Tunggul Wulung Airport","AS","Cilacap-Java Island","109.03399658","-7.645060062410001"
"WIHP","PCB","Pondok Cabe Air Base","AS","Jakarta","106.7649993896484","-6.3369598388671875"
"WIII","CGK","Soekarno-Hatta International Airport","AS","Jakarta","106.6559982","-6.1255698204"
"WIIK","","Kalijati Airport","AS","Kalijati-Java Island","107.65899658","-6.53139019012"
"WIIR","","Pelabuhan Ratu Airport","AS","Pelabuhan Ratu-Java Island","106.5327758789062","-6.9766669273376465"
"WIKL","LLJ","Silampari Airport","AS","Lubuk Linggau-Sumatra Island","102.90100","-3.27775"
"WILL","TKG","Radin Inten II (Branti) Airport","AS","Bandar Lampung-Sumatra Island","105.17555","-5.240556"
"WILP","TFY","Muhammad Taufiq Kiemas Airport","AS","Krui","103.93650","-5.211562"
"WIMA","","Labuhan Bilik Airport","AS","Labuhan Bilik-Sumatra Island","100.1790008544921","2.5129001140594482"
"WIMB","GNS","Binaka Airport","AS","Gunung Sitoli-Nias Island","97.70469","1.16638"
"WIME","AEG","Aek Godang Airport","AS","Padang Sidempuan-Sumatra Island","99.43049","1.4001"
"WIMG","","Tabing Airport","AS","Padang-Sumatra Island","100.35199","-0.874989"
"WIMH","","Helvetia Airport","AS","Helvetia-Sumatra Island","98.6442031860351","3.6830599308013916"
"WIMK","MES","Soewondo Air Force Base","AS","Medan-Sumatra Island","98.67111","3.559167"
"WIML","","Kisaran Airport","AS","Kisaran-Sumatra Island","99.6009979248046","2.973789930343628"
"WIMM","KNO","Kualanamu International Airport","AS","","98.88527","3.642222"
"WIMN","DTB","Silangit Airport","AS","Siborong-Borong","98.99189","2.25973"
"WIMP","SIW","Sibisa Airport","AS","Parapat-Sumatra Island","98.93333435058","2.6666669845581"
"WIMR","","Pematang Siantar","AS","Pematang Siantar-Sumatra Island","99.0500030517578","2.950000047683716"
"WIMS","FLZ","Dr Ferdinand Lumban Tobing Airport","AS","Sibolga-Sumatra Island","98.88890","1.55594"
"WIMT","","Tebing Tinggi Airport","AS","Tabbing Tinggi-Sumatra Island","99.1166687011718","3.3666670322418213"
"WIOB","","Bengkayang Airport","AS","Bengkayang-Borneo Island","109.4833297729492","0.8333330154418945"
"WIOD","TJQ","H.AS. Hanandjoeddin International Airport","AS","Tanjung Pandan-Belitung Island","107.75499","-2.74572"
"WIOG","NPO","Nanga Pinoh Airport","AS","Nanga Pinoh-Borneo Island","111.7480010986","-0.34886899590492"
"WIOI","","Singkawang Airport","AS","Sinkawang-Borneo Island","109.6880035400390","1.0756800174713135"
"WIOK","KTG","Ketapang(Rahadi Usman) Airport","AS","Ketapang-Borneo Island","109.9629974365234","-1.816640019416809"
"WIOM","MWK","Tarempa Airport","AS","Matak Island","106.2580032348632","3.3481199741363525"
"WION","NTX","Ranai Airport","AS","Ranai-Natuna Besar Island","108.38","3.90871"
"WIOO","PNK","Supadio Airport","AS","Pontianak-Borneo Island","109.4039993286132","-0.15071099996566772"
"WIOP","PSU","Pangsuma Airport","AS","Putussibau-Borneo Island","112.9369964599609","0.8355780243873596"
"WIOS","SQG","Sintang(Susilo) Airport","AS","Sintang-Borneo Island","111.472999572753","0.06361900269985199"
"WIPA","DJB","Sultan Thaha Airport","AS","Jambi-Sumatra Island","103.64399","-1.63802"
"WIPD","","Banding Agung Airport","AS","Pasar Bandingagung-Sumatra Island","103.9329986572265","-4.787020206451416"
"WIPF","","Kuala Tungkal Airport","AS","Kuala Tungkal-Sumatra Island","103.4666671752929","-0.8166670203208923"
"WIPI","BUU","Muara Bungo Airport","AS","Muara Bungo","102.13","-1.1278"
"WIPK","PGK","Pangkal Pinang (Depati Amir) Airport","AS","Pangkal Pinang-Palaubangka Island","106.13899993","-2.16219997406"
"WIPL","BKS","Fatmawati Soekarno Airport","AS","Bengkulu-Sumatra Island","102.33899","-3.8637"
"WIPO","","Gatot Subrato Airport","AS","Batu Raja-Sumatra Island","104.401000976562","-4.391769886016846"
"WIPP","PLM","Sultan Mahmud Badaruddin II Airport","AS","Palembang-Sumatra Island","104.6999969482","-2.8982501029968"
"WIPQ","PDO","Pendopo Airport","AS","Talang Gudang-Sumatra Island","103.8799972534179","-3.2860701084136963"
"WIPR","RGT","Japura Airport","AS","Rengat-Sumatra Island","102.3349990844726","-0.35280799865722656"
"WIPT","PDG","Minangkabau International Airport","AS","Ketaping/Padang - Sumatra Island","100.28099","-0.786917"
"WIPU","MPC","Muko Muko Airport","AS","Muko Muko-Sumatra Island","101.0879974365234","-2.5418601036071777"
"WIPV","KLQ","Keluang Airport","AS","Keluang-Sumatra Island","103.9550018310546","-2.6235299110412598"
"WIPY","PXA","Bentayan Airport","AS","Bentayan-Sumatra Island","104.09200","-2.43443"
"WITA","TPK","Teuku Cut Ali Airport","AS","Tapak Tuan-Sumatra Island","97.286","3.1707"
"WITB","SBG","Maimun Saleh Airport","AS","Sabang-We Island","95.3396987915000","5.87412977219"
"WITC","MEQ","Seunagan Airport","AS","Peureumeue-Sumatra Island","96.2170028686523","4.25"
"WITG","","Lasikin Airport","AS","Lubang-Simeulue Island","96.3255996704101","2.4102799892425537"
"WITK","TXE","Rembele Airport","AS","Takengon","96.84944","4.720833"
"WITL","LSX","Lhok Sukon Airport","AS","Lhok Sukon-Sumatra Island","97.2592010498046","5.069509983062744"
"WITM","LSW","Malikus Saleh Airport","AS","Lhok Seumawe-Sumatra Island","96.9503021240234","5.226679801940918"
"WITS","","Seumayam Airport","AS","Seumayam-Sumatra Island","96.6333312988281","3.75"
"WITT","BTJ","Sultan Iskandar Muda International Airport","AS","Banda Aceh","95.4206371307000","5.522872024010001"
"WJBK","JBK","Berkley Municipal Heliport","NA","Oakland","-122.306","37.8666"
"WMAA","","Bahau Airport","AS","Bahau","102.4169998168945","2.8166699409484863"
"WMAB","","Batu Pahat Airport","AS","Batu Pahat","102.901000976562","1.8602420091629028"
"WMAC","","Benta Airport","AS","Benta","101.9830017089843","4.050000190734863"
"WMAD","","Bentong Airport","AS","Bentong","101.8830032348632","3.549999952316284"
"WMAE","","Bidor Airport","AS","Bidor","101.2819976806640","4.11638879776001"
"WMAG","","Dungun Airport","AS","Dungun","103.3820037841796","4.786290168762207"
"WMAH","","Grik Airport","AS","Grik","101.1230010986328","5.432769775390625"
"WMAJ","","Jendarata Airport","AS","Jendarata","100.948997497558","3.8997199535369873"
"WMAL","","Kuala Kerai Airport","AS","Kuala Kerai","102.1949996948242","5.538680076599121"
"WMAN","SXT","Sungai Tiang Airport","AS","Taman Negara","102.394996643066","4.330277919769287"
"WMAP","","Kluang Airport","AS","Kluang","103.30699920","2.04138994217"
"WMAQ","","Labis Airport","AS","Labis","103.0400009155273","2.4003798961639404"
"WMAU","MEP","Mersing Airport","AS","Mersing","103.8669967651367","2.382999897003174"
"WMAV","","Muar / Bakri Airport","AS","Muar","102.650001525878","2.049999952316284"
"WMAZ","","Segamat Airport","AS","Segamat","102.8330001831054","2.5"
"WMBA","SWY","Sitiawan Airport","AS","Sitiawan","100.699","4.2222"
"WMBB","","Sungei Patani Airport","AS","Sungei Patani","100.5429992675781","5.61761999130249"
"WMBE","","Termeloh Airport","AS","Temerloh","102.3830032348632","3.4670000076293945"
"WMBF","","Ulu Bernam Airport","AS","Ulu Bernam","101.1669998168945","3.75"
"WMBH","","Kroh Airport","AS","Kroh","100.9830017089843","5.683000087738037"
"WMBI","TPG","Taiping (Tekah) Airport","AS","Taiping","100.7170028686","4.8670001029968"
"WMBT","TOD","Pulau Tioman Airport","AS","Pulau Tioman","104.1600036621093","2.8181800842285156"
"WMGK","","Gong Kedak Airport","AS","","102.4840011596679","5.799570083618164"
"WMKA","AOR","Sultan Abdul Halim Airport","AS","Alor Satar","100.3980026245117","6.189670085906982"
"WMKB","BWH","Butterworth Airport","AS","Butterworth","100.3909988403320","5.4659199714660645"
"WMKC","KBR","Sultan Ismail Petra Airport","AS","Kota Baharu","102.2929992675781","6.1668500900268555"
"WMKD","KUA","Kuantan Airport","AS","Kuantan","103.2089996337890","3.7753899097442627"
"WMKE","KTE","Kerteh Airport","AS","Kerteh","103.42700195312","4.537220001220703"
"WMKF","","Simpang Airport","AS","Kuala Lumpur","101.703002929687","3.1122500896453857"
"WMKI","IPH","Sultan Azlan Shah Airport","AS","Ipoh","101.0920028686523","4.567969799041748"
"WMKJ","JHB","Senai International Airport","AS","Johor Bahru","103.66999","1.64131"
"WMKK","KUL","Kuala Lumpur International Airport","AS","Kuala Lumpur","101.7099990844","2.745579957962"
"WMKL","LGK","Langkawi International Airport","AS","Langkawi","99.7286987304687","6.329730033874512"
"WMKM","MKZ","Malacca Airport","AS","Malacca","102.25199890","2.2633600235"
"WMKN","TGG","Sultan Mahmud Airport","AS","Kuala Terengganu","103.1029968261718","5.3826398849487305"
"WMKP","PEN","Penang International Airport","AS","Penang","100.277000427246","5.297140121459961"
"WMLH","","Lumut Heliport","AS","Lumut","100.6159973144531","4.23222017288208"
"WMLU","","Lutong Airport","AS","","11","4.449999809265137"
"WMPA","PKG","Pulau Pangkor Airport","AS","Pangkor Island","100.553001403808","4.244719982147217"
"WMPR","RDN","LTS Pulau Redang Airport","AS","Redang","103.0070037841796","5.765279769897461"
"WMSA","SZB","Sultan Abdul Aziz Shah International Airport","AS","Subang","101.5490036010742","3.130579948425293"
"WN00","","Kimshan Ranch Airport","NA","Quilcene","-122.8600006103515","47.8400993347168"
"WN01","","Seattle Private Number One Heliport","NA","Seattle","-122.3420028686523","47.621498107910156"
"WN02","","Mile Bluff Medical Center Heliport","NA","Mauston","-90.0757980346679","43.78229904174805"
"WN03","","Van Der Vaart Airport","NA","Sheboygan","-87.7256011962890","43.6786003112793"
"WN04","","Erickson Ranch Airport","NA","Colville","-118.09899902","48.3923988342"
"WN05","","Harris Airport","NA","Toledo","-122.7919998168945","46.514801025390625"
"WN06","","Walla Walla General Hospital Heliport","NA","Walla Walla","-118.3310012817382","46.055999755859375"
"WN07","DTR","Decatur Shores Airport","NA","Decatur","-122.81400299","48.499801635699995"
"WN08","","Kendall Airstrip","NA","Kendall","-122.1129989624023","48.914798736572266"
"WN09","","Bucky's Airpark","NA","Plainfield","-89.50810241","44.1643981934"
"WN10","","Mount St Helen's Aero Ranch Airport","NA","Cougar","-122.3799972534179","45.99340057373047"
"WN11","","Red Roof Airport","NA","Beecher","-88.0037002563476","45.58580017089844"
"WN12","","Fishtrap Heliport","NA","Olympia","-122.8700027465820","47.14929962158203"
"WN13","","Vaughan Ranch Airfield","NA","Port Orchard","-122.5690002441406","47.46369934082031"
"WN14","","Pete's Airport","NA","Deer Park","-117.446998596191","47.84159851074219"
"WN15","","Burnett Landing Airport","NA","Wilkeson","-122.0559997558593","47.12969970703125"
"WN16","","Komo Tv Heliport","NA","Seattle","-122.3450012207031","47.621700286865234"
"WN17","","Hoverhawk Ranch Airport","NA","Wenatchee","-120.3160018920898","47.33980178833008"
"WN18","","Becker's Landing Airport","NA","Anacortes","-122.5390014648437","48.4567985534668"
"WN19","","Gig Harbor Seaplane Base","NA","Gig Harbor","-122.58999","47.339801"
"WN2","","Silver Lake Seaplane Base","NA","Cumberland","-91.92583","45.584444"
"WN20","","Van De Plasch Airport","NA","Monroe","-121.922996520996","47.87229919433594"
"WN21","","Lawson Airpark","NA","Port Angeles","-123.3980026245117","48.08150100708008"
"WN22","","Lake Union Heliport","NA","Seattle","-122.32299804687","47.65230178833008"
"WN23","","Grand View International Airport","NA","Sequim","-123.1800003051757","48.10179901123047"
"WN24","","Cougar Flat Airstrip","NA","Castle Rock","-122.9499969482421","46.292598724365234"
"WN25","","Mayo Clinic Health System-Red Cedar Heliport","NA","Menomonie","-91.90089","44.883805"
"WN26","","Schoepflin Airport","NA","Palouse","-117.077003479003","46.8849983215332"
"WN27","","Redoft Airport","NA","Collins","-87.9757003784179","44.079200744628906"
"WN28","","Sunny Slope Runway Airport","NA","Egg Harbor","-87.3095016479492","44.9827995300293"
"WN29","","Blue Ribbon Airport","NA","Sequim","-123.2070007324218","48.130401611328125"
"WN30","","Clinesmith Ranch Airport","NA","Benge","-118.0920028686523","46.919898986816406"
"WN31","","Slinkard Airfield","NA","Mesa","-119.0630035400390","46.60319900512695"
"WN32","","Newport Community Hospital Heliport","NA","Newport","-117.0490036010742","48.18190002441406"
"WN33","","Columbia Ag 2 Airport","NA","Pasco","-118.98799896","46.380401611299995"
"WN34","","Ethel International Airport","NA","Ethel","-122.68665","46.530427"
"WN35","","Meadow Mist Airport","NA","Ferndale","-122.5650024414062","48.90869903564453"
"WN36","","Kari Field","NA","Olympia","-122.8209991455078","46.96900177001953"
"WN37","","McLaughlin Heliport","NA","Port Angeles","-123.32399","48.1106"
"WN38","","Ross Complex Heliport","NA","Vancouver","-122.6439971923828","45.6682014465332"
"WN39","","Knutson Field","NA","Wyoceena","-89.3200988769531","43.48189926147461"
"WN40","","Coupeville Airpark","NA","Coupeville","-122.6429977416992","48.190399169921875"
"WN41","","Redfern Aerodrome","NA","Sprague","-117.9619979858398","47.30440139770508"
"WN42","","Flying H Ranch Airport","NA","Buckley","-122.1200027465820","47.183799743652344"
"WN43","","Lower Granite Dam Heliport","NA","Colfax","-117.4380035400390","46.66130065917969"
"WN44","","Podeweltz Airport","NA","Merrill","-89.5690002441406","45.23939895629883"
"WN45","","Take Five Airport","NA","Yakima","-120.444000","46.77930069"
"WN46","","Battle Creek Airport","NA","Oconomowoc","-88.50869","43.067501"
"WN47","","Bear Valley Skyranch Airport","NA","Mc Cleary","-123.269996643066","47.08169937133789"
"WN48","","Kimbrel Farm Airport","NA","Oakville","-123.3099975585937","46.790401458740234"
"WN49","","Blue Heron Field","NA","Sequim","-123.08799","48.121799"
"WN50","","St Joseph Hospital Heliport","NA","Tacoma","-122.446998596191","47.244300842285156"
"WN51","","Bayview Farms Airport","NA","Burlington","-122.4649963378906","48.52090072631836"
"WN52","","Cougar Heliport","NA","Cougar","-122.301002502441","46.050899505615234"
"WN53","","Frontier Airpark","NA","Lake Stevens","-122.0619964599609","48.11040115356445"
"WN54","","Ellerport Airport","NA","Newman Lake","-117.0709991455078","47.734901428222656"
"WN55","","Randle-Kiona Airpark","NA","Randle","-122.0059967041015","46.51150131225586"
"WN56","","Columbia Basin Hospital Heliport","NA","Ephrata","-119.547996520996","47.314300537109375"
"WN57","","Bade Rotor and Wing Svc. Heliport","NA","Little Rock","-123.0100021362304","46.924800872802734"
"WN58","","Capitol Medical Center Heliport","NA","Olympia","-122.9509963989257","47.043399810791016"
"WN59","","Nelsons Nitch Airport","NA","Onalaska","-122.718002","46.53760147"
"WN60","","Swanton Ultralightport","NA","Sequim","-123.1880035400390","48.14059829711914"
"WN61","","Tai's Landing Airport","NA","Spokane","-117.2799987792968","47.72520065307617"
"WN62","","Auburn Fire Department Heliport","NA","Auburn","-122.2190017700195","47.31869888305664"
"WN63","","Bristol Airport","NA","Bristol","-88.0039978027343","42.53670120239258"
"WN64","","J K D Farms Airport","NA","Ellensburg","-120.4619979858398","46.974300384521484"
"WN65","","My Airport","NA","Elma","-123.4769973754882","46.972599029541016"
"WN66","","Cranberry International Seaplane Base","NA","Eagle River","-89.4512023925781","45.85129928588867"
"WN67","","Southwest Washington Medical Center Heliport","NA","Vancouver","-122.5800018310546","45.62300109863281"
"WN68","","Aurora Memorial Hospital of Burlington Heliport","NA","Burlington","-88.2815017","42.673599243199995"
"WN69","","Leach Farms Heliport","NA","Burlington","-88.1867980957031","42.64889907836914"
"WN70","","Northwest Helicopters Heliport","NA","Tumwater","-122.900001525878","46.97480010986328"
"WN71","","Evans Heliport","NA","Bellevue","-122.176002502441","47.630401611328125"
"WN72","","Kinch Farms Airport","NA","Washtucna","-118.3249969482421","46.864898681640625"
"WN73","","St Joseph Hospital Main Campus Heliport","NA","Bellingham","-122.473999023437","48.77479934692383"
"WN74","","Burnt Ridge Airstrip","NA","Onalaska","-122.625999450683","46.58539962768555"
"WN75","","Erin Aero Airport","NA","Hartford","-88.3722991943359","43.24470138549805"
"WN76","","Bergseth Field","NA","Enumclaw","-121.9250030517578","47.24359893798828"
"WN77","","Wnp-2 Plant Support Facility Heliport","NA","Richland","-119.3410034179687","46.464298248291016"
"WN79","","Haley Heliport","NA","Winslow","-122.5240020751953","47.70790100097656"
"WN80","","Walters Arv Ultralightport","NA","Kelso","-122.8649978637695","46.097900390625"
"WN81","","Ice Harbor Dam Heliport","NA","Pasco","-118.8789978027343","46.251800537109375"
"WN82","","Ferry County Memorial Hospital Heliport","NA","Republic","-118.730003356933","48.6526985168457"
"WN83","","Telephone Utilities/TIW Heliport","NA","Gig Harbor","-122.60199","47.3312"
"WN84","","Lower Monumental Dam Heliport","NA","Kahlotus","-118.5370025634765","46.569000244140625"
